idx,generation,n,r,w,nPerRound,num_steps,mean_p,mean_q
0,24,100,50,0.3,10,100,0.5677158418337725,0.04020058224933774
0,24,100,50,0.35,2,100,0.8718878971697316,0.5498689398901077
0,24,100,50,0.35,3,100,0.8163818959615051,0.4352726361837507
0,24,100,50,0.35,4,100,0.6632141100524815,0.12469088915915293
0,24,100,50,0.35,5,100,0.5211682911282102,0.10622801490205867
0,24,100,50,0.35,10,100,0.38442406732316636,0.3542365975564249
0,24,100,50,0.4,2,100,0.6933785204518125,0.5581161666568046
0,24,100,50,0.4,3,100,0.5118611705444565,0.3202060563428807
0,24,100,50,0.4,4,100,0.5076904443492298,0.17498964499418893
0,24,100,50,0.4,5,100,0.5421278543536046,0.1275706519562893
0,24,100,50,0.4,10,100,0.6079263029208983,0.1452559957541948
0,24,100,50,0.45,2,100,0.7600301671040184,0.5380449709035766
0,24,100,50,0.45,3,100,0.5905811044554085,0.3917796470615134
0,24,100,50,0.45,4,100,0.7623285261680344,0.13529697115341804
0,24,100,50,0.45,5,100,0.5733135319746305,0.08970155110372165
0,24,100,50,0.45,10,100,0.5221427898330445,0.07776483854052446
0,24,100,50,0.5,2,100,0.7191205066941017,0.522931612772928
0,24,100,50,0.5,3,100,0.603758233784225,0.38836618989260224
0,24,100,50,0.5,4,100,0.6715842933274918,0.1376851989545411
0,24,100,50,0.5,5,100,0.7216862895467909,0.15613821216672302
0,24,100,50,0.5,10,100,0.5615370844491758,0.07498438892932169
0,25,100,50,0,2,100,0.3521916158250221,0.226777768356117
0,25,100,50,0,3,100,0.45107353379095166,0.13746139145281086
0,25,100,50,0,4,100,0.6640847311354579,0.13275508169809958
0,25,100,50,0,5,100,0.649730082897049,0.09536308740865794
0,25,100,50,0,10,100,0.8578680219255113,0.0787944178967671
0,25,100,50,0.05,2,100,0.3306292018515937,0.15966105663103447
0,25,100,50,0.05,3,100,0.5874321631476846,0.1827436180951674
0,25,100,50,0.05,4,100,0.530224274533627,0.12622541849202265
0,25,100,50,0.05,5,100,0.6970733722848043,0.12776646420121143
0,25,100,50,0.05,10,100,0.5570702277314727,0.020526537271618836
0,25,100,50,0.1,2,100,0.5245858345677316,0.23450114103178665
0,25,100,50,0.1,3,100,0.5844771669547479,0.2733983509958362
0,25,100,50,0.1,4,100,0.764075026796776,0.14402982940771739
0,25,100,50,0.1,5,100,0.5609408486666139,0.10376993934369587
0,25,100,50,0.1,10,100,0.5866757443773423,0.054350136167590817
0,25,100,50,0.15,2,100,0.6976308214876465,0.5575290169374214
0,25,100,50,0.15,3,100,0.6945187202646511,0.334363243024092
0,25,100,50,0.15,4,100,0.45219683841430536,0.116364988232137
0,25,100,50,0.15,5,100,0.5757714218509404,0.1106005389147248
0,25,100,50,0.15,10,100,0.8061997954939799,0.07213439548554863
0,25,100,50,0.2,2,100,0.7085912173838927,0.37016235752452287
0,25,100,50,0.2,3,100,0.8783829663556216,0.37987016953990344
0,25,100,50,0.2,4,100,0.48927986049259625,0.15560683894565186
0,25,100,50,0.2,5,100,0.6403998197461499,0.11403860607371431
0,25,100,50,0.2,10,100,0.6812501812029653,0.041810385723841666
0,25,100,50,0.25,2,100,0.6659033895854194,0.3844011222680106
0,25,100,50,0.25,3,100,0.8644399935884307,0.37347138243006256
0,25,100,50,0.25,4,100,0.5156225101071474,0.12721665441173924
0,25,100,50,0.25,5,100,0.47038212660504947,0.08355064731116008
0,25,100,50,0.25,10,100,0.6053714995093232,0.052252448541495695
0,25,100,50,0.3,2,100,0.8748643821250214,0.5555671351972816
0,25,100,50,0.3,3,100,0.9369061003101109,0.321234060369158
0,25,100,50,0.3,4,100,0.581596599043789,0.14969278163490504
0,25,100,50,0.3,5,100,0.6303683563582059,0.091464393768371
0,25,100,50,0.3,10,100,0.5310657150252786,0.0495569848397614
0,25,100,50,0.35,2,100,0.8671608393500133,0.5674939651664328
0,25,100,50,0.35,3,100,0.8127785331079569,0.4303235346481942
0,25,100,50,0.35,4,100,0.6583445898579352,0.12501465051873314
0,25,100,50,0.35,5,100,0.4951990156415573,0.10538951694819744
0,25,100,50,0.35,10,100,0.3773963683005993,0.34625255480301137
0,25,100,50,0.4,2,100,0.6961280704718676,0.5610627489735468
0,25,100,50,0.4,3,100,0.5089898725012284,0.32173140725030325
0,25,100,50,0.4,4,100,0.5222395486467694,0.17440390219669571
0,25,100,50,0.4,5,100,0.5357726473845071,0.1312827279316293
0,25,100,50,0.4,10,100,0.6111184139376791,0.17618032024150385
0,25,100,50,0.45,2,100,0.7639017861295622,0.5397353083822837
0,25,100,50,0.45,3,100,0.5913441501027369,0.3939848425766694
0,25,100,50,0.45,4,100,0.7959788253230576,0.12431789090054654
0,25,100,50,0.45,5,100,0.5403844737524632,0.08699336567394089
0,25,100,50,0.45,10,100,0.584640368796086,0.075582036712617
0,25,100,50,0.5,2,100,0.7240777708464011,0.5211741497746442
0,25,100,50,0.5,3,100,0.6048291061763584,0.3879715750928476
0,25,100,50,0.5,4,100,0.6582616454153074,0.13813795307672133
0,25,100,50,0.5,5,100,0.7522796169396861,0.15513090385523143
0,25,100,50,0.5,10,100,0.5878531490113343,0.07873908101262875
0,26,100,50,0,2,100,0.3387736037218829,0.2300117444382822
0,26,100,50,0,3,100,0.4435256031824651,0.13848898099422782
0,26,100,50,0,4,100,0.655605746957752,0.13467099695492732
0,26,100,50,0,5,100,0.6515742724028395,0.09304215023890781
0,26,100,50,0,10,100,0.8650508703874357,0.07807626386352705
0,26,100,50,0.05,2,100,0.32541489951616137,0.1546809495214498
0,26,100,50,0.05,3,100,0.5841696240200104,0.18454949823119787
0,26,100,50,0.05,4,100,0.5595298709322037,0.1184505072800223
0,26,100,50,0.05,5,100,0.6933366147132096,0.1267325077745779
0,26,100,50,0.05,10,100,0.5588465133019632,0.020130349422729857
0,26,100,50,0.1,2,100,0.5262114803065464,0.2323079489732257
0,26,100,50,0.1,3,100,0.5826162811369688,0.28080389559219343
0,26,100,50,0.1,4,100,0.7622739729695549,0.13708964655097905
0,26,100,50,0.1,5,100,0.5800857011834372,0.10092618840004426
0,26,100,50,0.1,10,100,0.5932043193670996,0.05616771585460195
0,26,100,50,0.15,2,100,0.6971031827903245,0.5580961369799207
0,26,100,50,0.15,3,100,0.6904234738421553,0.3345583039550274
0,26,100,50,0.15,4,100,0.44368615106840187,0.11269188483360561
0,26,100,50,0.15,5,100,0.5816175679026319,0.11202759166766403
0,26,100,50,0.15,10,100,0.8085582914536812,0.0731272848925502
0,26,100,50,0.2,2,100,0.6975306958486642,0.3615752481634047
0,26,100,50,0.2,3,100,0.8917656054655919,0.380090080666299
0,26,100,50,0.2,4,100,0.48911304880253437,0.15340302171184483
0,26,100,50,0.2,5,100,0.6410678521273319,0.11359624486886462
0,26,100,50,0.2,10,100,0.6719116706799837,0.043120133563233305
0,26,100,50,0.25,2,100,0.6878092372994341,0.38355973602755555
0,26,100,50,0.25,3,100,0.8629692638838554,0.37262203648595865
0,26,100,50,0.25,4,100,0.5334580928520113,0.12655559134572925
0,26,100,50,0.25,5,100,0.493525146542604,0.08470642876394732
0,26,100,50,0.25,10,100,0.6103941669374455,0.052417249720494254
0,26,100,50,0.3,2,100,0.8628816884143657,0.5634439364518149
0,26,100,50,0.3,3,100,0.9448799524651491,0.3238535751025428
0,26,100,50,0.3,4,100,0.5495509623331778,0.1478748594886695
0,26,100,50,0.3,5,100,0.6220102853338614,0.08688715398381254
0,26,100,50,0.3,10,100,0.522506417173312,0.03894119934939903
0,26,100,50,0.35,2,100,0.861760504439494,0.56217560036656
0,26,100,50,0.35,3,100,0.8293479154128451,0.43809560102325656
0,26,100,50,0.35,4,100,0.6544870097141066,0.1261098839249437
0,26,100,50,0.35,5,100,0.5113955332629159,0.11712808009475077
0,26,100,50,0.35,10,100,0.3935503602177813,0.3348119463169767
0,26,100,50,0.4,2,100,0.6921385947600435,0.5489953352616865
0,26,100,50,0.4,3,100,0.5009762795576841,0.3236774250292197
0,26,100,50,0.4,4,100,0.518365659863735,0.1743903180380384
0,26,100,50,0.4,5,100,0.5129792630985494,0.1368503068749777
0,26,100,50,0.4,10,100,0.6055902022492237,0.1884215238536606
0,26,100,50,0.45,2,100,0.7605361255525412,0.5379279071653174
0,26,100,50,0.45,3,100,0.5702815835791184,0.39591520006669273
0,26,100,50,0.45,4,100,0.7838301273240796,0.11958330433217705
0,26,100,50,0.45,5,100,0.5024210105181606,0.08793224892030342
0,26,100,50,0.45,10,100,0.536501501819732,0.07548215145632071
0,26,100,50,0.5,2,100,0.735768059582582,0.5185621914290065
0,26,100,50,0.5,3,100,0.6075308916240484,0.39274523574549464
0,26,100,50,0.5,4,100,0.6525474828644344,0.137153750314219
0,26,100,50,0.5,5,100,0.7644814728803495,0.15793961453914374
0,26,100,50,0.5,10,100,0.5650432623560447,0.07792964340263485
0,27,100,50,0,2,100,0.3422581759578181,0.22992726486921797
0,27,100,50,0,3,100,0.44081084485434197,0.1384154185930793
0,27,100,50,0,4,100,0.6786451465390205,0.12775225895154163
0,27,100,50,0,5,100,0.6424821138243136,0.09652176939637398
0,27,100,50,0,10,100,0.8655813953073505,0.07760490173516914
0,27,100,50,0.05,2,100,0.3176328836758657,0.14292659318274
0,27,100,50,0.05,3,100,0.5878042818823803,0.182582508023291
0,27,100,50,0.05,4,100,0.6035856529634035,0.11793025983374193
0,27,100,50,0.05,5,100,0.6863728681122606,0.12709963068910685
0,27,100,50,0.05,10,100,0.5527437988556546,0.02235215047328152
0,27,100,50,0.1,2,100,0.5321301877914903,0.23360112942074993
0,27,100,50,0.1,3,100,0.5735219860926493,0.28235285447690145
0,27,100,50,0.1,4,100,0.7639422321128108,0.1261683412353487
0,27,100,50,0.1,5,100,0.582090392717586,0.1020091381294849
0,27,100,50,0.1,10,100,0.5937637589948429,0.05598099228065858
0,27,100,50,0.15,2,100,0.6977111199983139,0.5596354290225724
0,27,100,50,0.15,3,100,0.6830406563645751,0.3376325054538839
0,27,100,50,0.15,4,100,0.42696135642858224,0.11427073937459742
0,27,100,50,0.15,5,100,0.5678126763127643,0.1093088427378052
0,27,100,50,0.15,10,100,0.8188041965729586,0.07395600417192542
0,27,100,50,0.2,2,100,0.6835323263908585,0.37054658658194506
0,27,100,50,0.2,3,100,0.8789278949109186,0.3830633087881604
0,27,100,50,0.2,4,100,0.49361183777949225,0.15567716130929335
0,27,100,50,0.2,5,100,0.6433311630203085,0.11622289559831626
0,27,100,50,0.2,10,100,0.6877697380405927,0.04204250612685411
0,27,100,50,0.25,2,100,0.6997453500743831,0.38113934876901107
0,27,100,50,0.25,3,100,0.8644012060907452,0.37222175277366637
0,27,100,50,0.25,4,100,0.5500275389238708,0.1238571471492126
0,27,100,50,0.25,5,100,0.4885664084017878,0.08310389214980417
0,27,100,50,0.25,10,100,0.6083943252085543,0.0500016182712082
0,27,100,50,0.3,2,100,0.8362586833820292,0.5833935555599112
0,27,100,50,0.3,3,100,0.9292140449461939,0.321057182049044
0,27,100,50,0.3,4,100,0.5410499175038669,0.1480980745633632
0,27,100,50,0.3,5,100,0.6101167849245099,0.08013363189296548
0,27,100,50,0.3,10,100,0.48650656281753935,0.03126664397215112
0,27,100,50,0.35,2,100,0.8765207382456829,0.5711520810116403
0,27,100,50,0.35,3,100,0.8384629172509299,0.44289662670941377
0,27,100,50,0.35,4,100,0.6355547113666428,0.12657825669009212
0,27,100,50,0.35,5,100,0.5100193271089849,0.1140826792415988
0,27,100,50,0.35,10,100,0.41604150870629636,0.34676002026605635
0,27,100,50,0.4,2,100,0.6956827486237713,0.5290039031696371
0,27,100,50,0.4,3,100,0.5121032242956023,0.3227507294721317
0,27,100,50,0.4,4,100,0.5486991615719412,0.17080347826838982
0,27,100,50,0.4,5,100,0.5001387882187938,0.13784702986782985
0,27,100,50,0.4,10,100,0.6052092482122445,0.14411966176212954
0,27,100,50,0.45,2,100,0.760969139188801,0.5392685571839053
0,27,100,50,0.45,3,100,0.5919875977271762,0.3972519866970385
0,27,100,50,0.45,4,100,0.7630869905114149,0.12301408793539101
0,27,100,50,0.45,5,100,0.5192474127590547,0.09291926621937881
0,27,100,50,0.45,10,100,0.6126397233399977,0.07386895063775173
0,27,100,50,0.5,2,100,0.7307716820182487,0.5180873589306177
0,27,100,50,0.5,3,100,0.613498174828875,0.39302719712049494
0,27,100,50,0.5,4,100,0.6464052954467777,0.13588281571033808
0,27,100,50,0.5,5,100,0.7446131507216205,0.15417576553391432
0,27,100,50,0.5,10,100,0.5617683037007642,0.07506781972529109
0,28,100,50,0,2,100,0.3443496837330165,0.23155381225218286
0,28,100,50,0,3,100,0.42796950095462605,0.13916440995080454
0,28,100,50,0,4,100,0.6788249805741802,0.1327821884481522
0,28,100,50,0,5,100,0.6379820533428815,0.09958279451159248
0,28,100,50,0,10,100,0.8925876451408377,0.0745356971676119
0,28,100,50,0.05,2,100,0.3220206835993029,0.14919917214234102
0,28,100,50,0.05,3,100,0.5956461741759673,0.17518006824041152
0,28,100,50,0.05,4,100,0.6209810313640804,0.11553002907259519
0,28,100,50,0.05,5,100,0.679669714138826,0.12495628307726765
0,28,100,50,0.05,10,100,0.5516481479687618,0.023611102178903304
0,28,100,50,0.1,2,100,0.5519304033760078,0.21283448608591843
0,28,100,50,0.1,3,100,0.5781143977604271,0.27746556057691296
0,28,100,50,0.1,4,100,0.7624829186323333,0.13962729797204448
0,28,100,50,0.1,5,100,0.5760714093559931,0.10001349172264948
0,28,100,50,0.1,10,100,0.5938163028788057,0.055370635253767946
0,28,100,50,0.15,2,100,0.6951749561511257,0.5655932520415156
0,28,100,50,0.15,3,100,0.6900905735069077,0.3330770756799771
0,28,100,50,0.15,4,100,0.41813452785686545,0.11202618149851734
0,28,100,50,0.15,5,100,0.5357967220544188,0.11159457423831945
0,28,100,50,0.15,10,100,0.83215123291817,0.07415320242843734
0,28,100,50,0.2,2,100,0.6774413611339014,0.37429775647062674
0,28,100,50,0.2,3,100,0.8890545336468189,0.38327508842803093
0,28,100,50,0.2,4,100,0.4886955969950476,0.1529751600580269
0,28,100,50,0.2,5,100,0.6574319954773423,0.11478160151458416
0,28,100,50,0.2,10,100,0.6883858686388153,0.042460068056240224
0,28,100,50,0.25,2,100,0.6724113282627792,0.39351336381786406
0,28,100,50,0.25,3,100,0.854066742172257,0.37047773521582156
0,28,100,50,0.25,4,100,0.5319274144914524,0.12646675618262906
0,28,100,50,0.25,5,100,0.48500485870671706,0.082159663559774
0,28,100,50,0.25,10,100,0.605765434989406,0.04922274911292819
0,28,100,50,0.3,2,100,0.8414555762000834,0.585106829644954
0,28,100,50,0.3,3,100,0.9342953988000253,0.32630009817814387
0,28,100,50,0.3,4,100,0.5430546273489295,0.14568655126946659
0,28,100,50,0.3,5,100,0.5987350064288922,0.07416674829289255
0,28,100,50,0.3,10,100,0.4571560841548618,0.04998339128599004
0,28,100,50,0.35,2,100,0.8655887247512211,0.568951432435424
0,28,100,50,0.35,3,100,0.8346798535159188,0.44375596700010717
0,28,100,50,0.35,4,100,0.638740075750656,0.12679866006112211
0,28,100,50,0.35,5,100,0.514445189938042,0.12022407074231677
0,28,100,50,0.35,10,100,0.38962121140867145,0.3177933466734542
0,28,100,50,0.4,2,100,0.6962104962733546,0.5135842527225987
0,28,100,50,0.4,3,100,0.509896375296347,0.32459785784497264
0,28,100,50,0.4,4,100,0.5827454845286479,0.17048117317004635
0,28,100,50,0.4,5,100,0.47658356705660715,0.13827283430725357
0,28,100,50,0.4,10,100,0.6015088676117623,0.14676611720906899
0,28,100,50,0.45,2,100,0.7553569754300675,0.5498168770595724
0,28,100,50,0.45,3,100,0.6194941627830888,0.3923875018520111
0,28,100,50,0.45,4,100,0.7956964152622684,0.12427299796135824
0,28,100,50,0.45,5,100,0.5208450929842681,0.09395088053703761
0,28,100,50,0.45,10,100,0.5862261371370916,0.07523075214079629
0,28,100,50,0.5,2,100,0.7304019975735883,0.5204672522817385
0,28,100,50,0.5,3,100,0.6027942399245567,0.39524442719325636
0,28,100,50,0.5,4,100,0.6204074493585329,0.14001810509339727
0,28,100,50,0.5,5,100,0.746253942642977,0.1550906388743798
0,28,100,50,0.5,10,100,0.5732877353214549,0.07489972424381118
0,29,100,50,0,2,100,0.3423625710919614,0.23356283164431588
0,29,100,50,0,3,100,0.41824501962186383,0.13921359817703752
0,29,100,50,0,4,100,0.6629619489666133,0.14234781637008034
0,29,100,50,0,5,100,0.6399185372182707,0.09958887556731329
0,29,100,50,0,10,100,0.8981974067444328,0.07329876126349727
0,29,100,50,0.05,2,100,0.3187285252218866,0.16330500685941218
0,29,100,50,0.05,3,100,0.589516716625948,0.17434066697584466
0,29,100,50,0.05,4,100,0.6216959808531922,0.11065563706308966
0,29,100,50,0.05,5,100,0.683297795762624,0.12680427450151435
0,29,100,50,0.05,10,100,0.5455294237937997,0.02649564226445533
0,29,100,50,0.1,2,100,0.5506367989494884,0.21002301480056457
0,29,100,50,0.1,3,100,0.582997704822936,0.27668627002067464
0,29,100,50,0.1,4,100,0.7585144098979386,0.14304795530744702
0,29,100,50,0.1,5,100,0.5806318718261629,0.10054593594141782
0,29,100,50,0.1,10,100,0.5948568253941207,0.05433090590361624
0,29,100,50,0.15,2,100,0.6966056753412476,0.566254674578801
0,29,100,50,0.15,3,100,0.7065336125796303,0.32894999086369014
0,29,100,50,0.15,4,100,0.42256221721012516,0.11586545285166096
0,29,100,50,0.15,5,100,0.5255453733669433,0.11260942349496612
0,29,100,50,0.15,10,100,0.8533615047987869,0.07434755242472989
0,29,100,50,0.2,2,100,0.67512987809544,0.3842152824573577
0,29,100,50,0.2,3,100,0.8916079168118984,0.38331745795298666
0,29,100,50,0.2,4,100,0.4898714915647021,0.15295312533144434
0,29,100,50,0.2,5,100,0.6604423618790557,0.11164081191855754
0,29,100,50,0.2,10,100,0.6814704419284581,0.039083373513839205
0,29,100,50,0.25,2,100,0.65260252444864,0.3943112517652313
0,29,100,50,0.25,3,100,0.8553161524570831,0.36913067563172364
0,29,100,50,0.25,4,100,0.5236245548509117,0.12355468639987775
0,29,100,50,0.25,5,100,0.47515941502869125,0.07785722749379277
0,29,100,50,0.25,10,100,0.6007907836525849,0.04925707844579241
0,29,100,50,0.3,2,100,0.8676518704635231,0.5585013296821287
0,29,100,50,0.3,3,100,0.9011189462477066,0.326900434704799
0,29,100,50,0.3,4,100,0.5483414266528559,0.1437445529129191
0,29,100,50,0.3,5,100,0.5858358512976141,0.07169334939613708
0,29,100,50,0.3,10,100,0.4397223212845731,0.05229076437216566
0,29,100,50,0.35,2,100,0.8657639592577014,0.5744737482703192
0,29,100,50,0.35,3,100,0.8193561780968096,0.4379782422766125
0,29,100,50,0.35,4,100,0.6361637202519198,0.12872177577391006
0,29,100,50,0.35,5,100,0.5051797517658845,0.12311408482779213
0,29,100,50,0.35,10,100,0.38359024859677426,0.3152024719362799
0,29,100,50,0.4,2,100,0.6985827632479856,0.5140990318414782
0,29,100,50,0.4,3,100,0.5229521076245905,0.32571411888217017
0,29,100,50,0.4,4,100,0.5732543257405807,0.1721389150632467
0,29,100,50,0.4,5,100,0.45627937410542485,0.14185834803900219
0,29,100,50,0.4,10,100,0.5918498818887084,0.11451097587752783
0,29,100,50,0.45,2,100,0.7385096644072777,0.5709669692147089
0,29,100,50,0.45,3,100,0.6316271193030224,0.39031804168942635
0,29,100,50,0.45,4,100,0.8105939805852214,0.13071603899083295
0,29,100,50,0.45,5,100,0.5137434882970847,0.09141562561129757
0,29,100,50,0.45,10,100,0.5081460440391834,0.07346149401327878
0,29,100,50,0.5,2,100,0.7259168566221426,0.5193005391397909
0,29,100,50,0.5,3,100,0.5982568858082835,0.3974894861647873
0,29,100,50,0.5,4,100,0.6218905666840585,0.13856899970301867
0,29,100,50,0.5,5,100,0.7451428219219818,0.15250694990783709
0,29,100,50,0.5,10,100,0.6234560681957773,0.07676257814201053
0,30,100,50,0,2,100,0.34048760136097855,0.2332542191642629
0,30,100,50,0,3,100,0.4186475579824447,0.13910948833860184
0,30,100,50,0,4,100,0.6716246675960521,0.13485042465958444
0,30,100,50,0,5,100,0.6447841845450614,0.09836942570762704
0,30,100,50,0,10,100,0.895612995365437,0.07262957070993734
0,30,100,50,0.05,2,100,0.32458930375486217,0.16375276070476383
0,30,100,50,0.05,3,100,0.5762278689968384,0.18138796862599382
0,30,100,50,0.05,4,100,0.6159824437650552,0.11776660617724279
0,30,100,50,0.05,5,100,0.6937248586963167,0.1208548433323941
0,30,100,50,0.05,10,100,0.5439766208507796,0.02639910556640669
0,30,100,50,0.1,2,100,0.5470058290480829,0.21497305382391282
0,30,100,50,0.1,3,100,0.5871437649045282,0.2768791075838005
0,30,100,50,0.1,4,100,0.749448452834926,0.1418898366938095
0,30,100,50,0.1,5,100,0.5793859930302014,0.10029899454510958
0,30,100,50,0.1,10,100,0.5956489011584406,0.05401860293165755
0,30,100,50,0.15,2,100,0.6951716668948797,0.5684379109634002
0,30,100,50,0.15,3,100,0.7016514100355813,0.3312527382479923
0,30,100,50,0.15,4,100,0.4338999511426617,0.117961952835558
0,30,100,50,0.15,5,100,0.55295477521806,0.11132810642434846
0,30,100,50,0.15,10,100,0.8375383098858591,0.07473697329516628
0,30,100,50,0.2,2,100,0.6797520349132732,0.3737340650118081
0,30,100,50,0.2,3,100,0.8933691021732845,0.3845167870996168
0,30,100,50,0.2,4,100,0.4935405332277669,0.15606551134744934
0,30,100,50,0.2,5,100,0.6605764950403623,0.11235200563554024
0,30,100,50,0.2,10,100,0.7040732988337552,0.03842767889746663
0,30,100,50,0.25,2,100,0.6641050184722698,0.38650725727186996
0,30,100,50,0.25,3,100,0.8520497762426551,0.3716237856875717
0,30,100,50,0.25,4,100,0.5239469532402412,0.12516605036307935
